SampleID,Sp1,Sp2,Sp3,Sp4,Sp5,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34,Sp35,Sp36,Sp37,Sp38,Protein,Moisture,Slope1,Bias1,Slope2,Bias2,Product,Date,Time,IntTime,Temp,GPS,misc,y,dir_y,x,dir_x
SEC 1 WEST,3.261911,3.188449,3.118496,3.05164,2.99215,2.948054,2.906525,2.856019,2.808064,2.772546,2.752688,2.750578,2.758389,2.754509,2.727303,2.693738,2.682978,2.71692,2.796878,2.891799,2.953942,2.965658,2.949064,2.916254,2.872452,2.824485,2.778749,2.734591,2.690351,2.648654,2.615508,2.591107,2.576863,2.573211,2.588705,2.652038,2.790921,2.980809,13.951,11.147,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:02:26 AM,10000,34.6,GPGGA,160314.8,46.03433458,N,109.178198,W
SEC 1 WEST,3.189327,3.121007,3.055285,2.990964,2.935779,2.897644,2.858675,2.809493,2.763771,2.730015,2.710985,2.708962,2.716784,2.712605,2.686424,2.654641,2.644268,2.677246,2.753516,2.844054,2.902629,2.913585,2.897593,2.866903,2.82541,2.780294,2.737258,2.695444,2.652982,2.613622,2.58181,2.558223,2.544636,2.540995,2.556215,2.617008,2.751188,2.933051,14.473,11.066,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:02:44 AM,10000,34.7,GPGGA,160335,46.03456813,N,109.1781807,W
SEC 1 WEST,3.32825,3.253386,3.182019,3.113177,3.051783,3.005462,2.961711,2.908736,2.858627,2.821537,2.800756,2.798303,2.805203,2.800556,2.772194,2.736991,2.72503,2.759418,2.839694,2.935883,2.998778,3.011057,2.993662,2.959988,2.916085,2.866799,2.820164,2.774757,2.729451,2.687224,2.652951,2.627308,2.61281,2.608116,2.623596,2.687444,2.828516,3.021176,13.451,10.842,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:03:01 AM,10000,34.8,GPGGA,160353.4,46.03478145,N,109.1781648,W
SEC 1 WEST,3.224041,3.152175,3.083301,3.01703,2.957761,2.914468,2.872852,2.822151,2.774927,2.740286,2.720161,2.717648,2.725394,2.720778,2.693293,2.660688,2.650082,2.683723,2.760828,2.85289,2.912693,2.924478,2.908423,2.87705,2.834785,2.78849,2.744117,2.701296,2.65802,2.617826,2.585832,2.562194,2.548373,2.545017,2.560505,2.622948,2.758921,2.944237,14.041,11.335,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:03:18 AM,10000,34.6,GPGGA,160410.4,46.03497917,N,109.1781503,W
SEC 1 WEST,3.186361,3.120171,3.056325,2.993819,2.939758,2.901984,2.864293,2.816997,2.77198,2.738625,2.72185,2.722793,2.732491,2.730801,2.706065,2.674731,2.665191,2.700928,2.781465,2.877177,2.93852,2.95125,2.935381,2.90289,2.860133,2.813488,2.768893,2.725947,2.68302,2.642752,2.610531,2.586771,2.572819,2.568726,2.583993,2.646251,2.78347,2.970561,12.65,10.816,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:03:34 AM,10000,34.8,GPGGA,160427.2,46.03517432,N,109.1781355,W
SEC 1 WEST,3.248404,3.177989,3.112298,3.049065,2.991024,2.947011,2.904316,2.854498,2.808177,2.773119,2.753792,2.751862,2.759837,2.756055,2.729402,2.696568,2.686115,2.72054,2.799869,2.893244,2.954032,2.966525,2.949258,2.916955,2.87394,2.826876,2.781671,2.737915,2.694505,2.654179,2.621461,2.597037,2.583079,2.579348,2.59402,2.656436,2.793426,2.979491,12.91,11.126,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:03:51 AM,10000,34.7,GPGGA,160443,46.03535702,N,109.178122,W
SEC 1 WEST,3.319006,3.24164,3.168663,3.098621,3.035151,2.987949,2.942667,2.889084,2.839084,2.802089,2.78199,2.780313,2.78941,2.785532,2.757524,2.723101,2.711703,2.748395,2.832475,2.933017,2.998005,3.010683,2.993114,2.95861,2.912626,2.862462,2.814738,2.768537,2.721868,2.678572,2.643951,2.618337,2.603467,2.599038,2.615143,2.680933,2.825737,3.023275,13.741,11.083,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:04:16 AM,10000,35.1,GPGGA,160500.4,46.03555785,N,109.1781073,W
SEC 1 WEST,3.337635,3.259324,3.185029,3.113981,3.052416,3.007308,2.96235,2.907982,2.858232,2.821161,2.801312,2.800276,2.809966,2.805979,2.777534,2.742996,2.732374,2.770585,2.85619,2.958365,3.023702,3.036178,3.018253,2.983649,2.937655,2.887265,2.839605,2.793238,2.746363,2.702756,2.668219,2.642167,2.627576,2.623544,2.640289,2.707183,2.854176,3.05389,13.876,11.059,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:04:55 AM,10000,34.7,GPGGA,160525.4,46.03584753,N,109.1780856,W
SEC 1 WEST,3.341096,3.263019,3.190524,3.119716,3.055669,3.007171,2.961657,2.907479,2.856802,2.819265,2.798343,2.796428,2.805497,2.801796,2.77296,2.737596,2.725533,2.76139,2.845488,2.947085,3.013699,3.027698,3.010302,2.975421,2.928916,2.877867,2.829203,2.782189,2.735048,2.691348,2.656178,2.629962,2.614471,2.610037,2.625484,2.690527,2.834882,3.03326,12.979,11.117,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:05:27 AM,10000,35.1,GPGGA,160604.6,46.03630528,N,109.1780515,W
SEC 1 WEST,3.262558,3.187718,3.116919,3.047909,2.987486,2.942488,2.898106,2.845715,2.796593,2.759671,2.739377,2.737589,2.745423,2.740877,2.712744,2.678337,2.666521,2.701179,2.781737,2.878364,2.941244,2.954117,2.937846,2.905217,2.861088,2.813402,2.767375,2.722423,2.677361,2.635897,2.602067,2.577504,2.56291,2.558864,2.574104,2.637794,2.778247,2.970036,13.774,10.74,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:05:45 AM,10000,35.7,GPGGA,160636.6,46.03669403,N,109.1780233,W
SEC 1 WEST,3.171093,3.102364,3.038382,2.976773,2.919429,2.874547,2.833733,2.786859,2.74237,2.708805,2.689293,2.68715,2.694154,2.690289,2.664842,2.632951,2.621614,2.652864,2.72665,2.815664,2.873163,2.884625,2.869611,2.838745,2.79749,2.752235,2.709313,2.667192,2.625023,2.586447,2.55513,2.531265,2.51793,2.514398,2.528517,2.587062,2.716851,2.892775,13.766,10.976,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:06:01 AM,10000,35.1,GPGGA,160654.4,46.0369104,N,109.178007,W
SEC 1 WEST,3.202056,3.135574,3.0711,3.008373,2.954125,2.91532,2.876161,2.827276,2.781511,2.747646,2.729483,2.728454,2.737407,2.734688,2.708987,2.677209,2.667269,2.702674,2.781431,2.873981,2.934131,2.946411,2.930319,2.898757,2.85697,2.810912,2.767126,2.724819,2.682513,2.642515,2.610114,2.586413,2.572626,2.568834,2.584548,2.646379,2.781778,2.967134,13.197,11.494,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:06:14 AM,10000,35.2,GPGGA,160710,46.03709805,N,109.1779931,W
SEC 1 WEST,3.266152,3.194023,3.126374,3.060214,2.999959,2.953608,2.911095,2.861571,2.815052,2.77878,2.757821,2.755219,2.761912,2.757147,2.729622,2.696449,2.684208,2.716513,2.793141,2.885898,2.946302,2.958652,2.943042,2.910623,2.867845,2.820453,2.775213,2.731599,2.687874,2.647356,2.614543,2.590226,2.575953,2.571734,2.586201,2.647181,2.781364,2.965526,13.438,10.77,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:06:31 AM,10000,35.1,GPGGA,160723.8,46.03726425,N,109.1779808,W
SEC 1 WEST,3.307227,3.231604,3.160415,3.091269,3.02929,2.984699,2.941358,2.888645,2.838993,2.802885,2.782515,2.779983,2.788394,2.783951,2.755649,2.721349,2.710383,2.74583,2.827733,2.92481,2.987999,3.000329,2.983099,2.94953,2.905147,2.85637,2.80946,2.764036,2.718924,2.67632,2.642335,2.617413,2.602645,2.598373,2.61417,2.678962,2.820918,3.01457,13.719,11.354,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:06:48 AM,10000,35.1,GPGGA,160740.2,46.03746497,N,109.177966,W
SEC 1 WEST,3.197396,3.126235,3.061164,2.999919,2.942452,2.900458,2.862171,2.814047,2.767318,2.733513,2.716214,2.715598,2.725894,2.724475,2.697479,2.66592,2.657173,2.693774,2.774708,2.870461,2.933147,2.944989,2.927773,2.89452,2.851315,2.803844,2.758405,2.715114,2.672098,2.631547,2.599117,2.574673,2.560271,2.556705,2.571692,2.633313,2.770132,2.957989,12.054,11.494,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:07:02 AM,10000,35.4,GPGGA,160757,46.03766905,N,109.1779509,W
SEC 1 WEST,3.219789,3.149422,3.083078,3.01882,2.961224,2.920151,2.881585,2.83385,2.788331,2.755566,2.739408,2.741529,2.753493,2.753313,2.729034,2.697616,2.68869,2.727626,2.814274,2.916151,2.981806,2.995015,2.976954,2.94149,2.895639,2.846559,2.799077,2.753746,2.708936,2.667358,2.633541,2.608512,2.593865,2.589782,2.60469,2.668784,2.809875,3.004949,11.71,11.003,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:07:21 AM,10000,34.9,GPGGA,160811.4,46.03783345,N,109.1779388,W
SEC 1 WEST,3.242105,3.169419,3.10004,3.033279,2.975986,2.934885,2.892789,2.841125,2.792806,2.757954,2.739438,2.739306,2.749316,2.746331,2.719103,2.686176,2.676316,2.71307,2.796397,2.894242,2.957279,2.969274,2.95235,2.918783,2.87497,2.826495,2.780298,2.735609,2.691319,2.649239,2.615638,2.590469,2.575946,2.572155,2.587661,2.65211,2.793189,2.98474,13.368,11.041,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:07:41 AM,10000,35,GPGGA,160830,46.03803275,N,109.1779238,W
SEC 1 WEST,3.204872,3.136487,3.071909,3.008649,2.952307,2.90971,2.868713,2.818345,2.772662,2.738689,2.720391,2.719846,2.728785,2.725856,2.699371,2.66678,2.656912,2.691962,2.771082,2.864198,2.923337,2.935265,2.919186,2.887503,2.844931,2.798665,2.753912,2.710953,2.667344,2.626812,2.594415,2.570332,2.556043,2.552101,2.56708,2.629453,2.764113,2.944823,13.027,11.326,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:07:59 AM,10000,35.1,GPGGA,160850.2,46.03826177,N,109.1779069,W
SEC 1 WEST,3.412423,3.333481,3.26023,3.189141,3.123327,3.072887,3.026216,2.972457,2.922244,2.884559,2.863747,2.861518,2.870177,2.866062,2.838323,2.803848,2.793787,2.83346,2.920941,3.023674,3.0881,3.097064,3.075413,3.037285,2.98825,2.934904,2.885006,2.836367,2.788554,2.744278,2.707895,2.681275,2.665962,2.661617,2.67842,2.744891,2.89278,3.09464,13.638,11.27,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:09:00 AM,10000,35.1,GPGGA,160908.2,46.0384889,N,109.17789,W
SEC 1 WEST,3.32549,3.249164,3.177119,3.108428,3.04596,2.998828,2.954262,2.902212,2.853379,2.817259,2.797734,2.797779,2.807331,2.804973,2.777003,2.742484,2.731864,2.769473,2.855016,2.956488,3.02352,3.036603,3.019001,2.984168,2.937834,2.886351,2.837339,2.790193,2.74305,2.699545,2.66397,2.638014,2.622501,2.618068,2.633763,2.700508,2.843984,3.042803,13.754,11.242,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:09:30 AM,10000,35.2,GPGGA,161009.8,46.03826858,N,109.1777507,W
SEC 1 WEST,3.282349,3.210162,3.141499,3.073916,3.015686,2.975333,2.934829,2.88358,2.836063,2.801133,2.782887,2.783196,2.793491,2.791317,2.765186,2.732729,2.723708,2.762371,2.847959,2.94875,3.012788,3.024558,3.005448,2.969475,2.923168,2.8735,2.825857,2.780176,2.734649,2.692384,2.65833,2.632694,2.618159,2.613986,2.629762,2.694175,2.836723,3.033923,11.903,11.017,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:09:58 AM,10000,35.3,GPGGA,161039.4,46.0378624,N,109.1777807,W
SEC 1 WEST,3.332532,3.255217,3.182276,3.111777,3.048609,3.001714,2.958052,2.90555,2.856201,2.819462,2.798685,2.797457,2.806173,2.802178,2.773451,2.740134,2.728611,2.764428,2.848491,2.949241,3.013148,3.025281,3.007259,2.972414,2.925857,2.8752,2.827085,2.78029,2.733197,2.689994,2.655651,2.629177,2.614436,2.609931,2.625986,2.690218,2.833451,3.030016,14,10.663,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:10:31 AM,10000,35.4,GPGGA,161107.2,46.03755305,N,109.1778036,W
SEC 1 WEST,3.298145,3.224462,3.154539,3.086278,3.024961,2.978534,2.93535,2.884434,2.836027,2.799498,2.778568,2.776752,2.784915,2.781046,2.753898,2.719959,2.708374,2.742686,2.824844,2.922898,2.986223,2.998415,2.981032,2.946312,2.901015,2.851454,2.803781,2.757426,2.712142,2.669977,2.635393,2.609738,2.595008,2.590551,2.60512,2.66782,2.807956,2.999961,13.283,10.721,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:10:54 AM,10000,35.3,GPGGA,161140,46.03715457,N,109.177833,W
SEC 1 WEST,3.267219,3.192629,3.119884,3.050279,2.990028,2.947633,2.905336,2.852804,2.80302,2.766487,2.745565,2.743538,2.751036,2.746116,2.71854,2.685624,2.674934,2.710692,2.791502,2.8866,2.947625,2.958997,2.942347,2.909519,2.865432,2.817539,2.771539,2.726917,2.682269,2.640728,2.607568,2.582775,2.568553,2.564613,2.58092,2.644844,2.785374,2.975559,14.503,11.215,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:11:22 AM,10000,35.1,GPGGA,161203.4,46.03686913,N,109.1778542,W
SEC 1 WEST,3.294975,3.220448,3.14959,3.079764,3.019234,2.977018,2.93559,2.883277,2.833891,2.797536,2.777479,2.776436,2.785203,2.781212,2.754414,2.720493,2.709921,2.74593,2.828628,2.926602,2.989768,3.001904,2.985013,2.951121,2.90605,2.857193,2.810576,2.765171,2.719093,2.676653,2.642486,2.616745,2.601883,2.597885,2.613209,2.677204,2.818754,3.011357,13.796,11.034,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:11:49 AM,10000,35.4,GPGGA,161231.8,46.03654383,N,109.1778784,W
SEC 1 WEST,3.308925,3.233875,3.162772,3.093947,3.032732,2.988949,2.946468,2.894141,2.844714,2.807967,2.787346,2.785097,2.792702,2.787976,2.75953,2.725801,2.714229,2.749024,2.829094,2.924412,2.986187,2.998042,2.981364,2.948116,2.903693,2.855451,2.808867,2.764046,2.718285,2.676719,2.642688,2.617703,2.602998,2.598731,2.614122,2.677632,2.817123,3.006347,13.91,11.026,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:12:10 AM,10000,35.3,GPGGA,161258.8,46.03623372,N,109.1779014,W
SEC 1 WEST,3.303397,3.228514,3.157103,3.086931,3.025328,2.981514,2.938989,2.886541,2.836977,2.800354,2.78006,2.77716,2.785191,2.780341,2.752661,2.718364,2.706918,2.742074,2.821992,2.917946,2.980354,2.992711,2.97581,2.942101,2.897129,2.848466,2.801596,2.756651,2.711729,2.670013,2.636084,2.611114,2.596319,2.591798,2.60702,2.669964,2.808828,2.998125,12.973,11.299,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:12:28 AM,10000,35.7,GPGGA,161319.2,46.03599135,N,109.1779193,W
SEC 1 WEST,3.153684,3.084392,3.017998,2.953768,2.897622,2.857985,2.818688,2.770077,2.723416,2.688954,2.670291,2.668682,2.676187,2.671814,2.645575,2.613797,2.603473,2.636846,2.712838,2.802882,2.860884,2.872278,2.856477,2.825429,2.784234,2.73905,2.694911,2.652705,2.61043,2.570768,2.538412,2.515094,2.501825,2.497912,2.512591,2.572963,2.705517,2.885526,13.816,10.714,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:12:46 AM,10000,35.4,GPGGA,161337.4,46.03575825,N,109.1779365,W
SEC 1 WEST,3.176131,3.107062,3.041755,2.979301,2.923874,2.882435,2.843516,2.795901,2.750596,2.7175,2.699204,2.697785,2.706208,2.703089,2.678386,2.647007,2.636403,2.66794,2.743758,2.834636,2.893871,2.905574,2.889561,2.858786,2.816856,2.770904,2.727045,2.684505,2.642271,2.603236,2.571969,2.548578,2.535172,2.531114,2.5454,2.604749,2.736018,2.915151,13.962,10.72,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:13:02 AM,10000,35.4,GPGGA,161355.2,46.03553418,N,109.1779533,W
SEC 1 WEST,3.165001,3.098683,3.035069,2.971704,2.917194,2.880873,2.84407,2.796617,2.752247,2.718609,2.700021,2.699611,2.708131,2.705556,2.680185,2.649362,2.639621,2.674133,2.751333,2.843033,2.901342,2.912771,2.897112,2.865489,2.824026,2.778507,2.735337,2.693379,2.650808,2.611636,2.5801,2.556818,2.542642,2.539219,2.553794,2.614543,2.747145,2.928734,13.152,11.164,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:13:19 AM,10000,35.5,GPGGA,161411.2,46.03534623,N,109.1779672,W
SEC 1 WEST,3.273792,3.201027,3.131147,3.06311,3.005039,2.962499,2.918947,2.865831,2.817169,2.781587,2.761901,2.76014,2.76908,2.765269,2.737563,2.704401,2.694369,2.730776,2.812892,2.909264,2.970941,2.98239,2.96489,2.931584,2.886847,2.838261,2.791951,2.746853,2.701725,2.659888,2.625971,2.601302,2.586884,2.582697,2.598374,2.662957,2.803303,2.995232,13.973,11.464,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:13:40 AM,10000,35.8,GPGGA,161428.6,46.03515563,N,109.1779812,W
SEC 1 WEST,3.381204,3.302587,3.228272,3.155791,3.091607,3.044951,2.999342,2.944692,2.893001,2.854502,2.8333,2.830247,2.837721,2.832952,2.803967,2.768356,2.757149,2.79333,2.876475,2.975692,3.039043,3.050448,3.032305,2.997042,2.950387,2.899517,2.85101,2.804059,2.756832,2.713334,2.678046,2.651798,2.636518,2.631996,2.64828,2.713705,2.858625,3.055572,13.38,11.239,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:14:03 AM,10000,35.6,GPGGA,161449.2,46.03492217,N,109.1779985,W
SEC 1 WEST,3.330658,3.255004,3.182224,3.11133,3.048864,3.003543,2.959999,2.906042,2.855618,2.818686,2.796239,2.793692,2.801058,2.795383,2.766425,2.732237,2.720393,2.754992,2.835828,2.932343,2.994482,3.005739,2.988363,2.954421,2.908836,2.85935,2.811987,2.76583,2.719449,2.676774,2.642418,2.616609,2.601243,2.597117,2.612387,2.676369,2.817436,3.008793,14.57,11.073,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:14:27 AM,10000,35.3,GPGGA,161512.6,46.03465705,N,109.1780182,W
SEC 1 WEST,3.279198,3.203513,3.132596,3.064199,3.001853,2.955982,2.912676,2.861334,2.813217,2.777242,2.75707,2.755598,2.764087,2.76005,2.732531,2.698997,2.687346,2.721652,2.802751,2.900546,2.963416,2.975924,2.958824,2.925424,2.880246,2.830254,2.783101,2.736909,2.691014,2.648524,2.61472,2.588841,2.573374,2.568868,2.584206,2.646829,2.786408,2.977933,14.039,10.773,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:14:47 AM,10000,35.8,GPGGA,161536,46.03439495,N,109.1780376,W
SEC 1 WEST,3.228838,3.161634,3.09864,3.036186,2.980053,2.940965,2.903416,2.855752,2.809829,2.77605,2.756964,2.753874,2.759772,2.755023,2.728952,2.697721,2.687043,2.718399,2.791319,2.877654,2.932105,2.941981,2.925536,2.893848,2.853003,2.808099,2.764964,2.723296,2.68128,2.642587,2.610878,2.586561,2.572747,2.568042,2.581415,2.639311,2.767154,2.939497,13.017,10.91,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:15:08 AM,10000,35.9,GPGGA,161556.6,46.0341637,N,109.1780548,W
SEC 1 WEST,3.298971,3.22535,3.15547,3.086279,3.026675,2.983604,2.941748,2.889954,2.841673,2.804714,2.78481,2.78379,2.792757,2.788438,2.76124,2.728085,2.716931,2.753349,2.835682,2.933179,2.995275,3.007373,2.989704,2.955571,2.910667,2.861459,2.814451,2.768095,2.722677,2.680836,2.646614,2.621159,2.606586,2.602136,2.617761,2.681495,2.822113,3.01383,13.356,10.596,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:15:27 AM,10000,35.8,GPGGA,161617,46.03393527,N,109.1780718,W
SEC 1 WEST,3.403005,3.326589,3.253662,3.182102,3.116889,3.069667,3.025934,2.972102,2.920732,2.88269,2.860153,2.85617,2.862926,2.857496,2.828393,2.79353,2.780863,2.815536,2.896204,2.993645,3.05652,3.067534,3.048503,3.013138,2.96645,2.916021,2.867047,2.820158,2.773209,2.730041,2.695025,2.668829,2.653128,2.648602,2.663458,2.727661,2.868581,3.061363,13.476,11.103,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:16:00 AM,10000,35.8,GPGGA,161636.2,46.0337183,N,109.1780878,W
SEC 1 WEST,3.342911,3.269048,3.197937,3.128755,3.068815,3.024983,2.980864,2.927343,2.877562,2.841758,2.822038,2.820194,2.828474,2.824762,2.796565,2.76172,2.75113,2.787716,2.870237,2.966138,3.027933,3.040818,3.023331,2.988901,2.943141,2.89454,2.846927,2.799688,2.752598,2.711231,2.676648,2.649804,2.635194,2.631604,2.647298,2.711757,2.853561,3.047227,12.279,11.668,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:16:26 AM,10000,35.9,GPGGA,161709.2,46.03335088,N,109.1781148,W
SEC 1 WEST,3.257042,3.189048,3.122433,3.057671,3.001315,2.962666,2.924679,2.87478,2.827728,2.793293,2.774634,2.774123,2.783442,2.780098,2.753442,2.720834,2.710542,2.746842,2.827816,2.922599,2.982953,2.994697,2.978513,2.946405,2.903387,2.855266,2.809318,2.764203,2.718897,2.677362,2.643535,2.618602,2.6042,2.600595,2.615868,2.679389,2.817693,3.003658,14.934,11.367,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:17:19 AM,10000,35.6,GPGGA,161735.4,46.03305403,N,109.1781369,W
SEC 1 WEST,3.296236,3.22332,3.155394,3.089844,3.029394,2.982741,2.939967,2.890356,2.842663,2.806581,2.786528,2.785748,2.794757,2.789728,2.762005,2.729032,2.718344,2.752614,2.832016,2.926332,2.987803,2.999734,2.982745,2.94858,2.904612,2.855133,2.808073,2.762053,2.716384,2.674633,2.640899,2.615856,2.601319,2.597785,2.612001,2.675117,2.813508,3.001601,13.116,10.348,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:17:33 AM,10000,35.7,GPGGA,161828.6,46.0333157,N,109.177962,W
SEC 1 WEST,3.370934,3.294425,3.223661,3.1549,3.09132,3.041541,2.996206,2.94539,2.8965,2.860091,2.83895,2.836099,2.844162,2.840194,2.812747,2.778083,2.76617,2.801275,2.884258,2.982612,3.046554,3.058,3.038927,3.002825,2.956085,2.905041,2.856395,2.809563,2.762849,2.720512,2.685192,2.658887,2.643182,2.638313,2.652575,2.715356,2.854978,3.046486,12.808,11.243,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:18:05 AM,10000,35.8,GPGGA,161842,46.03347243,N,109.1779506,W
SEC 1 WEST,3.292856,3.219697,3.149869,3.083548,3.025189,2.979984,2.935898,2.884867,2.836876,2.801505,2.782099,2.780755,2.789382,2.785802,2.758248,2.72477,2.71389,2.749822,2.830493,2.927784,2.990279,3.001899,2.983856,2.949574,2.904235,2.854788,2.807471,2.762317,2.71639,2.674521,2.640305,2.614515,2.599456,2.594873,2.609351,2.672004,2.810112,3.000064,13.01,11.048,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:18:29 AM,10000,35.7,GPGGA,161914.4,46.0337428,N,109.1779298,W
SEC 1 WEST,3.249861,3.176256,3.106565,3.038807,2.978163,2.934628,2.893563,2.843009,2.795465,2.760249,2.74078,2.738996,2.747235,2.743686,2.716477,2.683144,2.671989,2.706275,2.786182,2.882056,2.943796,2.95633,2.939377,2.906006,2.861674,2.813029,2.765902,2.720236,2.675185,2.633291,2.599189,2.574203,2.559247,2.554653,2.569337,2.631365,2.769208,2.957199,13.36,10.986,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:18:51 AM,10000,35.7,GPGGA,161938,46.03399582,N,109.1779113,W
SEC 1 WEST,3.381781,3.304902,3.232384,3.160966,3.095864,3.049295,3.00613,2.954238,2.904115,2.866358,2.84422,2.840736,2.847669,2.842694,2.8139,2.778838,2.76669,2.800241,2.880363,2.977576,3.041076,3.052738,3.034774,3.000287,2.954234,2.903438,2.854915,2.80818,2.761357,2.718514,2.683826,2.658071,2.642705,2.637942,2.652921,2.716084,2.855523,3.04774,13.905,11.015,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:19:12 AM,10000,35.8,GPGGA,162000.8,46.03424568,N,109.177893,W
SEC 1 WEST,3.313253,3.237168,3.164183,3.093905,3.031354,2.985505,2.942365,2.8893,2.839327,2.801161,2.779654,2.776317,2.783042,2.77712,2.748652,2.714398,2.701924,2.736086,2.81594,2.910675,2.972085,2.984102,2.966499,2.932413,2.887683,2.83829,2.790912,2.744816,2.699217,2.657037,2.622844,2.59724,2.58254,2.578057,2.592783,2.65602,2.795506,2.985531,13.38,10.695,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:19:30 AM,10000,36,GPGGA,162021.2,46.03446957,N,109.1778763,W
SEC 1 WEST,3.336632,3.263089,3.191599,3.121618,3.059859,3.017606,2.976149,2.923997,2.874081,2.837689,2.815924,2.81272,2.820172,2.81525,2.786967,2.752756,2.741461,2.776259,2.856728,2.95264,3.0141,3.025706,3.007961,2.974052,2.928859,2.879949,2.833551,2.787631,2.742064,2.699804,2.665831,2.640033,2.625083,2.620442,2.635791,2.699062,2.839484,3.030345,13.676,11.504,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:19:47 AM,10000,35.4,GPGGA,162039.8,46.0346739,N,109.1778612,W
SEC 1 WEST,3.2276,3.157615,3.090446,3.025661,2.96888,2.928214,2.888994,2.839659,2.792514,2.757654,2.739369,2.738227,2.746665,2.743227,2.716867,2.684976,2.674736,2.70928,2.788458,2.882162,2.94142,2.952772,2.936045,2.903344,2.859554,2.812525,2.767294,2.722782,2.679536,2.63875,2.605866,2.581398,2.567391,2.563241,2.578097,2.639783,2.774479,2.959756,13.213,10.788,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:20:03 AM,10000,36,GPGGA,162056.2,46.0348532,N,109.1778479,W
SEC 1 WEST,3.249351,3.177777,3.10919,3.042916,2.984254,2.940537,2.898179,2.847993,2.799937,2.763306,2.742079,2.738604,2.744179,2.738284,2.711084,2.678343,2.666408,2.698514,2.774189,2.864163,2.921516,2.932269,2.915565,2.883484,2.84095,2.79436,2.749473,2.706109,2.662501,2.622699,2.590198,2.565928,2.55173,2.547606,2.561699,2.621035,2.754046,2.935072,13.817,10.657,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:20:19 AM,10000,35.7,GPGGA,162112,46.03502583,N,109.1778353,W
SEC 1 WEST,3.253756,3.182827,3.114581,3.048843,2.991084,2.94975,2.907998,2.856208,2.808297,2.77311,2.752771,2.750161,2.757834,2.753928,2.727101,2.694014,2.683475,2.717865,2.797349,2.891319,2.951695,2.962973,2.946036,2.912801,2.868614,2.820288,2.774091,2.729544,2.684454,2.643327,2.610156,2.5855,2.57038,2.566205,2.580858,2.642669,2.779633,2.96704,13.672,11.605,1.08,-2,1,0.2,Wheat16H,16/08/2019,10:20:36 AM,10000,35.5,GPGGA,162128,46.03519992,N,109.1778224,W
